Numerical Date,Average 13 Air Pressure [mbar] ,Average 13 Air Temperature [°C] ,Average 123 Water Temperature [°C] ,Average 123 Water Conductivity [mS/cm] ,Average 13 Wind Speed on X axis [m/s] ,Average 13 Wind Speed on Y axis [m/s] ,Average 123 Water Current Amplitude On X axis [cm/s] ,Average 123 Water Current Amplitude On Y axis [cm/s] ,As,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9
44429.54167,1019.45,22.7,24.75300133,28.83966733,8.692880699,-0.70414299,-66.11993277,13.27853558,0.241751877,1,1,1,0,0,0,0,0,0,0
44429.58333,1020.05002,22.9,24.80133367,28.88666767,8.676564065,-0.941765144,-66.26769926,3.795502356,0.344761303,1,1,1,1,0,0,0,0,0,0
44429.625,1020.1,23.2,24.84633533,28.92200133,7.332380108,-1.139239949,-76.32620536,0.101294519,0.517968706,1,1,1,1,1,1,0,0,0,0
44429.66667,1019.4,23.1,24.83833433,28.98166767,7.285543134,-0.501813161,-1.867100321,3.306957042,0.348905082,1,1,1,1,0,0,0,0,0,0
44429.70833,1019.35004,24.1,24.80533367,28.99366833,5.850438475,0.932636243,-61.25205033,-13.33109503,0.51799046,1,1,1,1,1,1,0,0,0,0
44429.75,1019.65002,24.1,24.77600067,29.01633433,3.571470556,3.275344104,-59.00637564,-21.70621417,0.517994153,1,1,1,1,1,1,0,0,0,0
44429.79167,1019.70002,23.5,24.7620005,29.00300167,2.158579744,2.837949,-39.68829783,-11.44659865,0.39437785,1,1,1,1,0,0,0,0,0,0
44429.83333,1019.70002,21.300001,24.626002,28.99600067,0.926909095,2.259341488,-29.46509778,-12.41064375,0.38251936,1,1,1,1,0,0,0,0,0,0
44429.875,1019.85,21.300001,24.6305005,28.972,1.083267102,0.762456002,-22.67166851,3.114353776,0.375151377,1,1,1,1,0,0,0,0,0,0
44429.91667,1019.6,21.300001,24.52233433,28.94400133,1.516036958,-1.120925437,-29.41864782,8.843142252,0.517972554,1,1,1,1,1,1,0,0,0,0
44429.95833,1019.75002,21.5,24.56066667,28.939002,2.874246735,-2.731041313,-38.06386705,26.62814458,0.517991165,1,1,1,1,1,1,0,0,0,0
44430,1019.55,21.6,24.535334,28.88633433,4.887263195,-3.749182908,-49.56251048,31.53798494,0.489179731,1,1,1,1,1,0,0,0,0,0
44430.04167,1019.75002,21.800001,24.50000033,28.84166733,7.569712325,-3.460205766,-64.48307201,40.65645066,0.381158679,1,1,1,1,0,0,0,0,0,0
44430.08333,1019.05,22,24.47266733,28.874335,9.322674745,-3.182829548,-75.25503626,30.93483773,0.374812657,1,1,1,1,0,0,0,0,0,0
44430.125,1018.9,22,24.697501,28.875,10.41221631,-2.675734458,-90.30918655,22.37320495,0.368466634,1,1,1,1,0,0,0,0,0,0
44430.16667,1019.05,21.800001,24.48666833,28.810668,11.14305295,-3.001123894,-103.9940947,8.899907067,0.484632777,1,1,1,1,1,0,0,0,0,0
44430.20833,1018.75002,21.800001,24.49300033,28.742334,11.5082229,-1.398967461,-108.8526329,-0.353499874,0.517978487,1,1,1,1,1,1,0,0,0,0
44430.25,1018.75002,21.800001,24.49500133,28.72666767,10.60908122,1.388790386,-108.4747309,-12.20739866,0.517990291,1,1,1,1,1,1,0,0,0,0
44430.29167,1019.25002,22.6,24.48200067,28.73266867,9.992435557,3.027637782,-112.3396256,-9.3226917,0.517982247,1,1,1,1,1,1,0,0,0,0
44430.33333,1019.70002,22.7,24.46300133,28.721001,9.780968467,5.226254446,-101.0007019,-23.99350339,0.517985088,1,1,1,1,1,1,0,0,0,0
44430.375,1019.95,23,24.44566767,28.72933433,9.011647432,5.17869799,-83.67162697,-39.2004836,0.550534989,1,1,1,1,1,1,0,0,0,0
44430.41667,1020.10004,23.4,24.45066767,28.80433433,8.529161044,4.825567139,-61.79809854,-42.20328811,0.549431783,1,1,1,1,1,1,0,0,0,0
44430.45833,1020.30002,23.7,24.748502,28.965001,8.737391823,4.651683462,-29.56433907,-55.5027737,0.549796507,1,1,1,1,1,1,0,0,0,0
44430.5,1020.45002,23.6,24.54700067,28.910667,8.26023269,5.272695552,-35.55118081,-62.40436107,0.549861522,1,1,1,1,1,1,0,0,0,0
44430.54167,1020.45,23.5,24.63566767,28.96433433,7.847464845,5.701516947,-25.8880355,-65.3531364,0.534076486,1,1,1,1,1,1,0,0,0,0
44430.58333,1020.85,23.6,24.68666733,29.00533467,7.737204187,6.175636208,-7.056305967,-55.04702939,0.517997227,1,1,1,1,1,1,0,0,0,0
44430.625,1020.8,23.5,24.771001,29.073001,8.054053398,5.143239155,0.089752503,-40.18047032,0.517994985,1,1,1,1,1,1,0,0,0,0
44430.66667,1020.2,23.2,24.79066833,29.10533433,8.404154484,5.737511807,5.874670352,-20.17599262,0.403113471,1,1,1,1,1,0,0,0,0,0
44430.70833,1020.3,22.800001,24.845667,29.073001,8.441313442,4.959275081,-14.44164654,-9.961375897,0.405378745,1,1,1,1,1,0,0,0,0,0
44430.75,1020.50002,22.6,24.816001,29.01733333,7.461089127,5.416553261,-16.65525409,2.538803618,0.522415127,1,1,1,1,1,1,0,0,0,0
44430.79167,1020.7,22.7,24.823001,29.01366767,6.040798796,5.278672655,-31.76055434,-1.210103125,0.60022935,1,1,1,1,1,1,1,0,0,0
44430.83333,1020.45,21.800001,24.802001,28.98600133,4.727214002,4.338743417,-30.58221499,-10.55121591,0.517982929,1,1,1,1,1,1,0,0,0,0
44430.875,1020.05,21.9,24.781001,28.971002,4.478317766,3.685002108,-33.99115312,-13.627182,0.5350804,1,1,1,1,1,1,0,0,0,0
44430.91667,1020.25,21.9,24.794001,28.965002,5.162632934,1.408755156,-32.82824811,-12.94281481,0.515025219,1,1,1,1,1,1,0,0,0,0
44430.95833,1020.55,21.9,24.77633467,28.94366833,5.641190173,0.121514163,-38.07779122,-13.7918336,0.469591489,1,1,1,1,1,0,0,0,0,0
44431,1020.90002,21.9,24.9050005,28.9505015,7.11063698,-0.181572716,-26.15607415,-18.59995694,0.41905632,1,1,1,1,1,0,0,0,0,0
44431.04167,1020.5,22,24.70933467,28.88100067,9.083885186,0.599358031,-43.2587284,-5.577833744,0.423578785,1,1,1,1,1,0,0,0,0,0
44431.08333,1019.70002,22,24.67233467,28.84933433,10.99764366,0.70526593,-47.4610869,-10.80167337,0.42726666,1,1,1,1,1,0,0,0,0,0
44431.125,1019.85,22,24.64466767,28.83566867,11.05141387,2.324075113,-42.57286004,-15.69591412,0.430533505,1,1,1,1,1,0,0,0,0,0
44431.16667,1020.1,21.800001,24.62666833,28.82966833,11.09854977,5.190280376,-42.6414329,-10.20282751,0.423792866,1,1,1,1,1,0,0,0,0,0
44431.20833,1019.7,21.5,24.8145005,28.885001,10.05727198,7.983183435,-5.039780901,-17.35361109,0.423797575,1,1,1,1,1,0,0,0,0,0
44431.25,1019.8,21.4,24.622667,28.85100067,8.625462825,8.575844537,-36.40796857,-19.40769175,0.418816803,1,1,1,1,1,0,0,0,0,0
44431.29167,1020.125,21.9,24.229002,28.733002,8.801646499,8.181743596,-24.24502956,1.908125208,0.411270444,1,1,1,1,1,0,0,0,0,0
44431.33333,1020.45,22.4,24.59900167,28.83033467,8.977830173,7.787642654,-22.45508681,-16.29618246,0.477720213,1,1,1,1,1,0,0,0,0,0
44431.375,1020.7,22.800001,24.62066833,28.83133433,8.201096382,9.445607267,-17.7870341,-8.065511674,0.510405694,1,1,1,1,1,1,0,0,0,0
44431.41667,1021.15002,23.1,24.64033433,28.82700067,7.467581983,9.313517793,-13.72419008,-1.750826155,0.358061057,1,1,1,1,0,0,0,0,0,0
44431.45833,1023,23.1,24.407001,28.745002,4.013845017,2.810524538,-11.44044225,17.54821032,0.353658562,1,1,1,1,0,0,0,0,0,0
44431.5,1020.6,22.9,24.75200167,28.868002,8.268309564,7.250468552,-31.59606396,3.734642998,0.351768204,1,1,1,1,0,0,0,0,0,0
44431.54167,1020.7,22.7,24.817335,28.88866867,7.853515459,7.601791887,-31.80841361,1.640650848,0.348492713,1,1,1,1,0,0,0,0,0,0
44431.58333,1021.30002,22.6,24.850001,28.90433467,9.516279659,5.760482434,-23.10356673,4.969552662,0.620044836,1,1,1,1,1,1,1,0,0,0
44431.625,1018.60004,22.55,24.9555,28.934502,4.747642682,4.584745245,-11.95385968,-10.87729395,0.659345373,1,1,1,1,1,1,1,0,0,0
44431.66667,1020.45002,22.5,24.83700067,28.94566833,10.02670831,6.987318753,-38.94150233,12.4837827,0.662940208,1,1,1,1,1,1,1,0,0,0
44431.70833,1019.85,22.800001,24.85433433,28.97466767,9.097592672,6.465688578,-40.31870032,0.527708816,0.665625195,1,1,1,1,1,1,1,0,0,0
44431.75,1019.6,22.800001,24.9395,28.94466833,9.324831736,6.506687704,-43.12652856,-1.622208361,0.650701776,1,1,1,1,1,1,1,0,0,0
44431.79167,1019.45,22.300001,24.786334,28.9485015,7.637260604,6.177644849,-31.5739106,-5.890652766,0.557634741,1,1,1,1,1,1,0,0,0,0
44431.83333,1019.05,21.7,24.683334,28.89633467,7.761863404,7.671923005,-48.0529395,9.095115493,0.517973182,1,1,1,1,1,1,0,0,0,0
44431.875,1018.9,21.7,24.661001,28.86533467,6.824859975,5.665002653,-54.33960668,0.928945352,0.796531101,1,1,1,1,1,1,1,1,0,0
44431.91667,1019.00002,21.7,24.58700067,28.87000167,5.69101202,6.228917071,-61.67696439,-8.262435477,0.446240749,1,1,1,1,1,0,0,0,0,0
44431.95833,1019,21.9,24.50500067,28.866668,5.963384545,7.06226476,-38.2231755,-16.00524965,0.403990046,1,1,1,1,1,0,0,0,0,0
44432,1019.20002,21.9,24.50433467,28.85666733,5.983401604,7.130740357,-32.64214626,-4.210414655,0.593406457,1,1,1,1,1,1,0,0,0,0
44432.04167,1018.9,22,24.491334,28.84966867,6.769055633,5.777876829,-36.95457657,2.011948232,0.573147268,1,1,1,1,1,1,0,0,0,0
44432.08333,1018.05,21.9,24.47100133,28.88100133,7.213714387,7.034084016,-30.30296448,-0.360230956,0.541341857,1,1,1,1,1,1,0,0,0,0
44432.125,1017.75002,21.800001,24.454334,28.878,7.160982781,7.679213867,-33.86102775,10.09140455,0.54580828,1,1,1,1,1,1,0,0,0,0
44432.16667,1017.8,21.7,24.623001,28.84800133,5.716795467,7.190118676,-36.79373672,15.80435261,0.580704354,1,1,1,1,1,1,0,0,0,0
44432.20833,1017.50002,21.7,24.42900167,28.79933467,4.715224676,7.588118934,-34.65984871,2.717245318,0.614531978,1,1,1,1,1,1,1,0,0,0
44432.25,1017.30002,21.4,24.41133433,28.75300067,1.539952322,7.603313278,-41.25731749,13.86824305,0.618300402,1,1,1,1,1,1,1,0,0,0
44432.29167,1017.4,21.9,24.426001,28.742001,1.048086843,8.640457421,-43.27629612,9.400241577,0.752290129,1,1,1,1,1,1,1,1,0,0
44432.33333,1017.35,22.5,24.423334,28.66533433,0.077989554,6.530318357,-46.9545607,1.502402224,0.748519294,1,1,1,1,1,1,1,1,0,0
44432.375,1018.10004,22.9,24.46400133,28.63733467,-1.567535508,6.489935628,-47.44781021,2.755401254,0.534281219,1,1,1,1,1,1,0,0,0,0
44432.41667,1016.8,23.1,24.782501,28.4885015,-0.54702358,1.288706795,-38.73069968,-1.442634158,0.807161716,1,1,1,1,1,1,1,1,1,0
44432.45833,1016.9,23.4,24.8995005,28.3405005,0.69225243,0.854860558,-51.04837329,-1.890504848,0.86823234,1,1,1,1,1,1,1,1,1,0
44432.5,1019.10004,23.7,24.68900067,28.53200167,-0.469029804,4.442289972,-69.71792985,-7.009818504,0.894463338,1,1,1,1,1,1,1,1,1,0
44432.54167,1019.05002,24,24.71866667,28.530001,-1.778504746,5.176592762,-57.76823015,-4.537689456,0.898301481,1,1,1,1,1,1,1,1,1,0
44432.58333,1019.05,24.6,24.83333433,28.6475005,-1.487521283,5.870999296,-43.24064498,-8.561345423,0.900969975,1,1,1,1,1,1,1,1,1,1
44432.625,1019,24.6,24.90500067,28.55033467,-2.251880078,5.522496384,-37.21524134,-7.35534081,0.859482445,1,1,1,1,1,1,1,1,1,0
44432.66667,1019.1,25.1,24.93066767,28.566001,-2.591710037,3.857887607,-27.50114593,-6.567645085,0.831290855,1,1,1,1,1,1,1,1,1,0
44432.70833,1015.60004,25.85,25.1530005,28.334501,-0.057592941,3.299497394,-20.5809789,-2.56944234,0.703630392,1,1,1,1,1,1,1,1,0,0
44432.75,1018.30002,26.6,25.04766667,28.604334,-0.3687589,3.876908281,-24.19595203,2.606199007,0.658540504,1,1,1,1,1,1,1,0,0,0
44432.79167,1017.8,24.4,24.948334,28.54266767,0.492456286,4.067624441,-26.48927193,18.88551658,0.667060437,1,1,1,1,1,1,1,0,0,0
44432.83333,1017.95,22,24.95900167,28.603667,1.548601458,4.325470799,-21.80556056,10.12428822,0.622328587,1,1,1,1,1,1,1,0,0,0
44432.875,1018.00002,21.6,24.96633467,28.623668,2.852494711,5.661208582,-31.8065304,20.94140835,0.645342049,1,1,1,1,1,1,1,0,0,0
44432.91667,1018.15002,21.4,25.072334,28.632001,3.86677057,4.949421868,-36.64775969,31.97130031,0.653560664,1,1,1,1,1,1,1,0,0,0
44432.95833,1018,21.300001,24.94100033,28.56800133,3.55925981,5.315182089,-49.2874848,36.5995908,0.620450304,1,1,1,1,1,1,1,0,0,0
44433,1017.8,21.1,24.90733467,28.58333433,3.210053137,6.258139384,-61.41178993,38.90561212,0.550937178,1,1,1,1,1,1,0,0,0,0
44433.04167,1017.65002,21,24.663001,28.68000067,2.842335317,6.107662955,-67.73219826,34.82569515,0.745864036,1,1,1,1,1,1,1,1,0,0
44433.08333,1016.95,21.300001,24.85500167,28.596668,3.477143485,5.35955851,-81.74255335,31.4862792,0.769812922,1,1,1,1,1,1,1,1,0,0
44433.125,1017.15002,21.300001,24.829334,28.58733367,3.883847048,4.769283531,-79.20686521,23.96078698,0.596363049,1,1,1,1,1,1,0,0,0,0
44433.16667,1016.75002,21.4,24.79900167,28.6000015,3.025339807,5.317095416,-81.89231603,18.96180846,0.562416966,1,1,1,1,1,1,0,0,0,0
44433.20833,1016.6,21.300001,24.81166667,28.58566767,4.057105711,4.342987287,-73.57210838,11.48947077,0.562414421,1,1,1,1,1,1,0,0,0,0
44433.25,1016.35,21.300001,24.79633433,28.58533433,4.92853173,2.774760588,-64.6447446,2.715227751,0.554173214,1,1,1,1,1,1,0,0,0,0
44433.29167,1017,22.2,24.74033467,28.57733433,5.472335342,1.735319367,-47.8457235,2.792287604,0.517982907,1,1,1,1,1,1,0,0,0,0
44433.33333,1016.4,23.300001,24.73833367,28.57033433,5.784654339,3.653545055,-28.20002364,8.725902485,0.565918038,1,1,1,1,1,1,0,0,0,0
44433.375,1014.3,23.7000005,24.8750005,28.417501,3.064177772,2.571150439,-29.66588183,17.4152036,0.751284272,1,1,1,1,1,1,1,1,0,0
44433.41667,1017.45002,24.1,24.786667,28.60066867,7.731430095,3.673417567,-45.51063785,23.5142666,0.738826319,1,1,1,1,1,1,1,1,0,0
44433.45833,1015.4,23.9500005,24.9695015,28.523,3.861252693,3.016741229,-36.56139543,16.49949547,0.693872939,1,1,1,1,1,1,1,0,0,0
44433.5,1017.55,23.800001,24.84100167,28.57166733,6.684490761,5.380352265,-67.13953002,20.14120143,0.764741143,1,1,1,1,1,1,1,1,0,0
44433.54167,1017.00002,23.9,24.932668,28.608668,6.212172213,6.299733895,-75.64622022,25.59600981,0.770804624,1,1,1,1,1,1,1,1,0,0
44433.58333,1018.9,24,24.692,28.980501,3.380118193,1.504925579,-44.9476681,14.59356176,0.776265761,1,1,1,1,1,1,1,1,0,0
44433.625,1016.30002,24.1,25.13600133,28.59166867,4.876762439,6.267151298,-69.02171312,10.3123812,0.807940317,1,1,1,1,1,1,1,1,1,0
44433.66667,1016.20002,24.7,25.11333367,28.45933467,3.794665349,5.383986524,-54.29300419,-2.655665428,0.79542808,1,1,1,1,1,1,1,1,0,0
44433.70833,1015.95002,24.6,25.12733467,28.37633333,3.516362779,4.228371373,-56.69522151,-2.941792973,0.786662098,1,1,1,1,1,1,1,1,0,0
44433.75,1015.20002,24.7,25.168334,28.323668,2.362397862,4.436443786,-48.22232161,-7.601451747,0.733324727,1,1,1,1,1,1,1,1,0,0
44433.79167,1015,23.7,25.12900033,28.250334,1.5814168,4.431634889,-43.65916373,-7.49798183,0.727232802,1,1,1,1,1,1,1,1,0,0
44433.83333,1014.85,21.300001,25.102002,28.23933467,0.238300634,3.45559188,-38.45389943,1.496845946,0.574614191,1,1,1,1,1,1,0,0,0,0
44433.875,1015.1,20.9,25.065001,28.22366733,-1.621117044,2.68857564,-38.73014893,7.516805253,0.586526108,1,1,1,1,1,1,0,0,0,0
44433.91667,1014.75,21.1,25.037668,28.21133467,-2.348299649,0.345753948,-33.02488665,14.00153414,0.664235708,1,1,1,1,1,1,1,0,0,0
44433.95833,1014.7,21.2,24.99766767,28.182001,-3.158569068,0.296925464,-32.02396466,11.25447085,0.77043657,1,1,1,1,1,1,1,1,0,0
44434,1014.4,21.1,24.96900067,28.16533467,-1.219747952,0.038190394,-33.78693572,19.24534804,0.769784332,1,1,1,1,1,1,1,1,0,0
44434.04167,1014.20002,21,24.94033467,28.145667,-2.063323998,0.896431612,-32.89027219,20.37932961,0.607013815,1,1,1,1,1,1,1,0,0,0
44434.08333,1013.70002,21.2,24.931335,28.139002,-1.071156501,-1.835031983,-33.88331474,24.63422495,0.728263919,1,1,1,1,1,1,1,1,0,0
44434.125,1013.7,21.1,24.88866733,28.12266867,-1.877028177,-2.912665411,-30.39435377,23.52166799,0.724448021,1,1,1,1,1,1,1,1,0,0
44434.16667,1013.45002,21.1,24.9885,28.117335,-1.648066796,-5.8149748,-34.66701396,24.30762688,0.585505439,1,1,1,1,1,1,0,0,0,0
44434.20833,1013.30002,21,24.82666733,28.10500033,-1.328655227,-6.41764088,-34.38165803,21.47604527,0.628272949,1,1,1,1,1,1,1,0,0,0
44434.25,1013.45,21.1,24.828667,28.125668,-3.334641091,-6.118042807,-34.44513826,24.11347375,0.723201136,1,1,1,1,1,1,1,1,0,0
44434.29167,1014.1,22.800001,25.081001,27.8365005,-3.203127357,-5.094437654,-36.0728256,19.27511394,0.71003792,1,1,1,1,1,1,1,1,0,0
44434.33333,1013.95,24.4,24.824,28.119001,-4.643836925,-4.412155447,-36.87445996,19.60820783,0.509339899,1,1,1,1,1,1,0,0,0,0
44434.375,1013.35,24.300001,25.046001,27.7835015,-4.821746997,-4.545595504,-34.44196128,7.236906391,0.468520263,1,1,1,1,1,0,0,0,0,0
44434.41667,1013.6,23.2,24.933,28.02400133,-4.973908738,-6.202929323,-42.11861156,30.02164189,0.380901217,1,1,1,1,0,0,0,0,0,0
44434.45833,1012.10004,23.2,25.1665005,27.641002,1.371740939,-5.119406879,-32.02091578,12.34308477,0.568624137,1,1,1,1,1,1,0,0,0,0
44434.5,1014.1,23.2,25.07166767,28.138668,-1.31096455,-7.060304754,-30.04044676,19.91068397,0.352698783,1,1,1,1,0,0,0,0,0,0
44434.54167,1014.55,22.9,25.095668,28.16366867,0.44206042,-8.515086009,-37.59037813,25.02441068,0.333022741,1,1,1,1,0,0,0,0,0,0
44434.58333,1013.55002,22.5,25.119001,28.183001,1.068300013,-7.076889909,-48.2083664,32.5943703,0.40078647,1,1,1,1,1,0,0,0,0,0
44434.625,1013.6,22.6,25.191335,28.21633367,0.563099367,-6.896600144,-56.02335523,39.39403295,0.413618726,1,1,1,1,1,0,0,0,0,0
44434.66667,1013.90002,22.5,25.24700067,28.25200133,0.748867802,-4.781149569,-49.25186009,35.39528584,0.345838762,1,1,1,1,0,0,0,0,0,0
44434.70833,1013.75002,22.2,25.23966767,28.271001,0.555920904,-2.087288991,-49.26821843,25.30270746,0.33640389,1,1,1,1,0,0,0,0,0,0
44434.75,1016,21.6,24.9135,28.8700005,0.468391424,-0.520201378,-16.92855394,16.9808364,0.321529624,1,1,1,1,0,0,0,0,0,0
44434.79167,1013.45,21.2,25.19300033,28.300335,0.065449757,0.743410694,-62.77736675,32.7760027,0.301615512,1,1,1,1,0,0,0,0,0,0
44434.83333,1013.55,20.9,25.14133533,28.32133467,-1.221518834,1.356023888,-57.43528388,31.32362797,0.232281671,1,1,1,0,0,0,0,0,0,0
44434.875,1013.9,21.1,25.094667,28.381001,-4.461022073,2.479551691,-52.47440227,21.02704914,0.342562019,1,1,1,1,0,0,0,0,0,0
44434.91667,1013.75,21.6,25.05900033,28.41466733,-4.049446205,-0.95042312,-48.79619693,15.59566396,0.351124124,1,1,1,1,0,0,0,0,0,0
44434.95833,1011.3,21.5,25.155501,28.695002,-2.328709743,-0.580612549,-33.29014124,29.68018927,0.559303828,1,1,1,1,1,1,0,0,0,0
44435,1013.8,21.4,25.001335,28.428001,-2.345700483,-3.612139287,-47.51994042,28.37592855,0.32240249,1,1,1,1,0,0,0,0,0,0
44435.04167,1013.70002,21.4,24.96900067,28.44100067,-1.342062968,-2.889690214,-51.27979006,28.26813169,0.337971333,1,1,1,1,0,0,0,0,0,0
44435.08333,1013.55,21.300001,25.014001,28.410335,-0.101485279,-3.166718039,-55.8854225,29.29981083,0.488151074,1,1,1,1,1,0,0,0,0,0
44435.125,1013.90002,21.300001,25.004668,28.34266767,1.04618009,-2.221600256,-52.04496926,26.34753276,0.48852001,1,1,1,1,1,0,0,0,0,0
44435.16667,1014,21.300001,24.97400167,28.232668,1.856285983,2.082273786,-62.19074014,24.16552142,0.325624283,1,1,1,1,0,0,0,0,0,0
44435.20833,1013.5,21.2,24.942001,28.17766833,2.834924311,-0.853344279,-72.48427758,18.4577956,0.359556038,1,1,1,1,0,0,0,0,0,0
44435.25,1013.45002,21.2,24.93933467,28.16800067,2.306707863,5.206613376,-71.52670428,4.005701168,0.343943979,1,1,1,1,0,0,0,0,0,0
44435.29167,1014,21.5,24.925001,28.14366733,-0.830755586,8.097286041,-53.82067415,-4.825654724,0.343943979,1,1,1,1,0,0,0,0,0,0
44435.33333,1013.9,21.6,24.917668,28.170334,-1.057155762,11.12290648,-45.92003304,-3.410997007,0.551062702,1,1,1,1,1,1,0,0,0,0
44435.375,1014.25,21.9,24.88700167,28.21166767,-1.561779485,8.901402197,-40.94563752,-14.48263432,0.550669415,1,1,1,1,1,1,0,0,0,0
44435.41667,1011.4,21.55,24.9975,28.0335015,-3.79003861,3.412566092,-35.06925895,-11.64269066,0.481891274,1,1,1,1,1,0,0,0,0,0
44435.45833,1012.45002,21.2,24.91700067,28.55600167,-5.818182583,7.006591381,-38.81927387,-16.54696538,0.507704536,1,1,1,1,1,1,0,0,0,0
44435.5,1014.35004,22.5,24.94200033,28.68566733,-8.710994954,5.816741229,-14.66920868,-6.266331381,0.537408181,1,1,1,1,1,1,0,0,0,0
44435.54167,1013.35,20.300001,24.88933467,28.756334,1.208498767,1.536308775,-12.39992303,-28.9655584,0.535956255,1,1,1,1,1,1,0,0,0,0
44435.58333,1013.55,18.9,24.87000133,28.78066733,4.661923123,-3.247495475,-17.03664521,-24.06102664,0.546655955,1,1,1,1,1,1,0,0,0,0
44435.625,1017,18.9,24.911001,28.75100133,2.823282406,6.42698098,-31.95167387,1.140707829,0.514833449,1,1,1,1,1,1,0,0,0,0
44435.66667,1015.10004,18.2,24.95666733,28.500334,-1.430782013,2.28972986,-54.18121923,24.18232212,0.556250811,1,1,1,1,1,1,0,0,0,0
44435.70833,1020.35,20.5,24.96000167,28.45166833,0.991879772,3.978212478,-69.86564515,27.37145399,0.54781451,1,1,1,1,1,1,0,0,0,0
44435.75,1011.5,21.1500005,25.088001,27.6825005,3.521036721,6.622106946,-57.79183401,22.12669758,0.584241242,1,1,1,1,1,1,0,0,0,0
44435.79167,1022.25,21.800001,24.931668,28.08433467,0.115185882,6.598994788,-80.31132414,9.791953985,0.817808279,1,1,1,1,1,1,1,1,1,0
44435.83333,1021.05,21.1,24.939667,28.10933467,-0.918542466,6.535769254,-70.85802537,3.335358314,0.849672516,1,1,1,1,1,1,1,1,1,0
44435.875,1022.5,21.800001,24.911001,28.105335,-2.722935064,5.121096039,-62.44308934,-10.91090243,0.863742963,1,1,1,1,1,1,1,1,1,0
44435.91667,1022.65007,21.800001,24.882001,28.09933467,-3.24331884,4.808417921,-46.36034057,-12.17857467,0.893241916,1,1,1,1,1,1,1,1,1,0
44435.95833,1022.95005,21.9,24.85133367,28.089,-3.690150499,2.396411754,-28.0068687,-11.43552569,0.861647142,1,1,1,1,1,1,1,1,1,0
44436,1023,22,24.83266733,28.11566767,-4.019600014,1.78964123,-25.84999831,-7.604077835,0.877143694,1,1,1,1,1,1,1,1,1,0
44436.04167,1023.30002,22,24.81600033,28.130335,-3.172163597,0.909603274,-28.69666794,0.201694461,0.720014972,1,1,1,1,1,1,1,1,0,0
44436.08333,1022.65,21.9,24.79933467,28.140668,-1.922523392,0.551274712,-22.48440732,2.447688252,0.700586533,1,1,1,1,1,1,1,1,0,0
44436.125,1022.45,21.7,24.785334,28.12766733,-0.24240481,-0.437309854,-13.06110454,-6.46989863,0.658061124,1,1,1,1,1,1,1,0,0,0
44436.16667,1022.5,21.6,24.77700133,28.081002,-0.181173332,0.676148078,-29.92343338,-4.843923632,0.645626468,1,1,1,1,1,1,1,0,0,0
44436.20833,1022.25,21.5,24.82333433,28.05633433,0.648935719,1.997218779,-29.01887843,26.73708498,0.563298735,1,1,1,1,1,1,0,0,0,0
44436.25,1022.15,21.5,24.84766733,28.058001,2.333452378,2.333452378,-35.03187959,32.06867056,0.54756166,1,1,1,1,1,1,0,0,0,0
44436.29167,1023.50005,21.6,24.853334,28.044334,2.468698236,3.397871619,-46.9376479,33.42446105,0.497584336,1,1,1,1,1,0,0,0,0,0
44436.33333,1026.55,22.5,24.85666767,28.05433367,3.79003861,3.412566092,-55.4028882,34.96721567,0.413757126,1,1,1,1,1,0,0,0,0,0
44436.375,1028.05,22.9,25.0150015,27.9660015,3.347747487,5.571587455,-40.83182323,10.61766444,0.466451886,1,1,1,1,1,0,0,0,0,0
44436.41667,1028.40007,23.1,24.83433433,28.21766767,1.754230228,5.737828536,-81.06281467,13.77386595,0.449448466,1,1,1,1,1,0,0,0,0,0
44436.45833,1027.95,23.4,24.925668,28.30500167,2.120524991,5.826094531,-85.66162031,-4.611396317,0.40943714,1,1,1,1,1,0,0,0,0,0
44436.5,1027.75,23.4,25.17066767,28.50500167,0.742152089,7.061105457,-64.04356597,-26.1608709,0.517096151,1,1,1,1,1,1,0,0,0,0
44436.54167,1028.1,23.6,25.25100033,28.52266833,0.890707846,6.33771564,-52.81148443,-44.79872339,0.473897026,1,1,1,1,1,0,0,0,0,0
44436.58333,1028.7,24.1,25.315335,28.552668,1.79062485,5.200352166,-35.99168919,-52.563787,0.727584862,1,1,1,1,1,1,1,1,0,0
44436.625,1028.6,24.300001,25.45033533,28.67433367,2.714933873,4.89787036,-31.18585927,-55.08398797,0.51797885,1,1,1,1,1,1,0,0,0,0
44436.66667,1027.55005,24.2,25.52100167,28.726001,3.24331884,4.808417921,-19.62827002,-46.09689259,0.620986693,1,1,1,1,1,1,1,0,0,0
44436.70833,1027.2,23.9,25.49700167,28.70066833,3.232507512,5.173093387,-12.96741518,-30.26651775,0.673298583,1,1,1,1,1,1,1,0,0,0
44436.75,1025.85,23.1,25.409668,28.68500133,3.104442663,4.780422489,-3.546259343,-32.3428274,0.784117838,1,1,1,1,1,1,1,1,0,0
44436.79167,1023.65007,22.1,25.35566733,28.68200067,2.893249569,5.932040706,-6.685781572,-20.46160991,0.853857683,1,1,1,1,1,1,1,1,1,0
44436.83333,1022.45002,21.7,25.203502,28.310001,3.321214592,7.824291254,-13.83638235,-6.652439647,0.839882136,1,1,1,1,1,1,1,1,1,0
